Payment_ID,Subscription_ID,Customer_ID,Payment_Date,Payment_Method,Amount
PAY000000403,SU00000403,CU000062,2022-03-13,Bank Transfer,10.0
PAY000000404,SU00000404,CU000062,2022-04-10,Bank Transfer,10.0
PAY000000405,SU00000405,CU000062,2022-05-08,Bank Transfer,10.0
PAY000000406,SU00000406,CU000062,2022-06-05,Bank Transfer,10.0
PAY000000407,SU00000407,CU000062,2022-07-03,Bank Transfer,10.0
PAY000000408,SU00000408,CU000062,2022-07-31,Bank Transfer,10.0
PAY000000409,SU00000409,CU000062,2022-08-28,Bank Transfer,90.0
PAY000000410,SU00000410,CU000062,2023-08-28,Bank Transfer,90.0
PAY000000411,SU00000411,CU000062,2024-08-27,Bank Transfer,90.0
PAY000000412,SU00000412,CU000063,2022-01-17,Credit Card,180.0
PAY000000413,SU00000413,CU000063,2023-01-17,Credit Card,180.0
PAY000000414,SU00000414,CU000063,2024-01-17,Credit Card,180.0
PAY000000415,SU00000415,CU000064,2022-01-16,Bank Transfer,20.0
PAY000000416,SU00000416,CU000064,2022-02-13,Bank Transfer,180.0
PAY000000417,SU00000417,CU000064,2023-02-13,Debit Card,180.0
PAY000000418,SU00000418,CU000064,2024-02-13,Bank Transfer,180.0
PAY000000419,SU00000419,CU000064,2025-02-12,Bank Transfer,180.0
PAY000000420,SU00000420,CU000064,2022-05-13,Debit Card,20.0
PAY000000421,SU00000421,CU000064,2022-06-10,Debit Card,180.0
PAY000000422,SU00000422,CU000064,2023-06-10,Bank Transfer,180.0
PAY000000423,SU00000423,CU000064,2024-06-09,Bank Transfer,180.0
PAY000000424,SU00000424,CU000065,2022-01-28,Cash,135.0
PAY000000425,SU00000425,CU000065,2023-01-30,Cash,135.0
PAY000000426,SU00000426,CU000065,2024-01-29,Cash,180.0
PAY000000427,SU00000427,CU000066,2022-02-20,Bank Transfer,90.0
PAY000000428,SU00000428,CU000066,2023-02-20,Bank Transfer,90.0
PAY000000429,SU00000429,CU000066,2024-02-20,Bank Transfer,90.0
PAY000000430,SU00000430,CU000067,2022-02-10,Cash,90.0
PAY000000431,SU00000431,CU000067,2023-02-11,Cash,90.0
PAY000000432,SU00000432,CU000067,2024-02-10,Cash,135.0
PAY000000433,SU00000433,CU000068,2022-02-05,Credit Card,90.0
PAY000000434,SU00000434,CU000068,2023-02-05,Bank Transfer,90.0
PAY000000435,SU00000435,CU000069,2022-02-22,Debit Card,15.0
PAY000000436,SU00000436,CU000069,2022-03-22,Debit Card,15.0
PAY000000437,SU00000437,CU000069,2022-04-19,Debit Card,15.0
PAY000000438,SU00000438,CU000069,2022-05-17,Debit Card,135.0
PAY000000439,SU00000439,CU000069,2023-05-17,Debit Card,135.0
PAY000000440,SU00000440,CU000069,2024-05-16,Credit Card,135.0
PAY000000441,SU00000441,CU000070,2022-02-16,Credit Card,135.0
PAY000000442,SU00000442,CU000070,2023-02-16,Credit Card,135.0
PAY000000443,SU00000443,CU000070,2024-02-16,Credit Card,180.0
PAY000000444,SU00000444,CU000070,2022-05-02,Credit Card,180.0
PAY000000445,SU00000445,CU000070,2023-05-02,Credit Card,180.0
PAY000000446,SU00000446,CU000070,2024-05-01,Credit Card,180.0
PAY000000447,SU00000447,CU000071,2022-01-30,Cash,135.0
PAY000000448,SU00000448,CU000071,2023-01-31,Cash,135.0
PAY000000449,SU00000449,CU000071,2024-01-31,Cash,135.0
PAY000000450,SU00000450,CU000072,2022-02-17,Debit Card,15.0
PAY000000451,SU00000451,CU000072,2022-03-17,Debit Card,15.0
PAY000000452,SU00000452,CU000072,2022-04-14,Debit Card,15.0
PAY000000453,SU00000453,CU000072,2022-05-12,Debit Card,135.0
PAY000000454,SU00000454,CU000072,2023-05-12,Debit Card,135.0
PAY000000455,SU00000455,CU000072,2024-05-11,Debit Card,180.0
PAY000000456,SU00000456,CU000073,2022-02-08,Debit Card,15.0
PAY000000457,SU00000457,CU000073,2022-03-08,Debit Card,135.0
PAY000000458,SU00000458,CU000073,2023-03-08,Debit Card,135.0
PAY000000459,SU00000459,CU000073,2024-03-07,Credit Card,180.0
PAY000000460,SU00000460,CU000074,2022-02-02,Credit Card,20.0
PAY000000461,SU00000461,CU000074,2022-03-02,Credit Card,20.0
PAY000000462,SU00000462,CU000074,2022-03-30,Credit Card,180.0
PAY000000463,SU00000463,CU000074,2023-03-30,Credit Card,180.0
PAY000000464,SU00000464,CU000074,2024-03-29,Credit Card,180.0
PAY000000465,SU00000465,CU000075,2022-02-20,Debit Card,10.0
PAY000000466,SU00000466,CU000075,2022-03-20,Debit Card,10.0
PAY000000467,SU00000467,CU000075,2022-04-17,Debit Card,10.0
PAY000000468,SU00000468,CU000075,2022-05-15,Debit Card,10.0
PAY000000469,SU00000469,CU000075,2022-06-12,Credit Card,10.0
PAY000000470,SU00000470,CU000075,2022-07-10,Bank Transfer,10.0
PAY000000471,SU00000471,CU000075,2022-08-07,Debit Card,10.0
PAY000000472,SU00000472,CU000075,2022-09-04,Debit Card,10.0
PAY000000473,SU00000473,CU000075,2022-10-02,Debit Card,10.0
PAY000000474,SU00000474,CU000075,2022-10-30,Debit Card,10.0
PAY000000475,SU00000475,CU000075,2022-11-27,Debit Card,10.0
PAY000000476,SU00000476,CU000075,2022-12-25,Debit Card,10.0
PAY000000477,SU00000477,CU000075,2023-01-22,Debit Card,10.0
PAY000000478,SU00000478,CU000075,2023-02-19,Debit Card,10.0
PAY000000479,SU00000479,CU000075,2023-03-19,Debit Card,90.0
PAY000000480,SU00000480,CU000075,2024-03-18,Debit Card,90.0
PAY000000481,SU00000481,CU000076,2022-02-27,Bank Transfer,180.0
PAY000000482,SU00000482,CU000076,2023-02-27,Bank Transfer,180.0
PAY000000483,SU00000483,CU000076,2024-02-27,Bank Transfer,180.0
PAY000000484,SU00000484,CU000077,2022-02-04,Debit Card,20.0
PAY000000485,SU00000485,CU000077,2022-03-04,Debit Card,180.0
PAY000000486,SU00000486,CU000077,2023-03-04,Debit Card,180.0
PAY000000487,SU00000487,CU000077,2024-03-03,Debit Card,180.0
PAY000000488,SU00000488,CU000078,2022-02-27,Bank Transfer,135.0
PAY000000489,SU00000489,CU000078,2023-02-27,Bank Transfer,180.0
PAY000000490,SU00000490,CU000079,2022-02-05,Cash,15.0
PAY000000491,SU00000491,CU000079,2022-03-07,Cash,15.0
PAY000000492,SU00000492,CU000079,2022-04-09,Bank Transfer,15.0
PAY000000493,SU00000493,CU000079,2022-04-30,Cash,15.0
PAY000000494,SU00000494,CU000079,2022-05-28,Cash,135.0
PAY000000495,SU00000495,CU000079,2023-05-30,Cash,135.0
PAY000000496,SU00000496,CU000079,2024-05-29,Cash,135.0
PAY000000497,SU00000497,CU000080,2022-02-09,PayPal,90.0
PAY000000498,SU00000498,CU000080,2023-02-02,Cash,90.0
PAY000000499,SU00000499,CU000080,2024-02-02,Cash,90.0
PAY000000500,SU00000500,CU000081,2022-02-11,Debit Card,90.0
PAY000000501,SU00000501,CU000081,2023-02-06,Cash,90.0
PAY000000502,SU00000502,CU000081,2024-02-05,Cash,90.0
PAY000000503,SU00000503,CU000082,2022-01-31,Cash,135.0
PAY000000504,SU00000504,CU000082,2023-02-07,Credit Card,135.0
PAY000000505,SU00000505,CU000082,2024-01-31,Cash,135.0
PAY000000506,SU00000506,CU000082,2022-06-19,Cash,15.0
PAY000000507,SU00000507,CU000082,2022-07-17,Cash,15.0
PAY000000508,SU00000508,CU000082,2022-08-14,Cash,15.0
PAY000000509,SU00000509,CU000082,2022-09-10,Cash,15.0
PAY000000510,SU00000510,CU000082,2022-10-07,Cash,15.0
PAY000000511,SU00000511,CU000082,2022-11-05,Cash,135.0
PAY000000512,SU00000512,CU000082,2023-11-06,Cash,180.0
PAY000000513,SU00000513,CU000082,2024-11-10,Debit Card,180.0
PAY000000514,SU00000514,CU000082,2022-08-18,Cash,135.0
PAY000000515,SU00000515,CU000082,2023-08-19,Cash,135.0
PAY000000516,SU00000516,CU000083,2022-02-11,Cash,10.0
PAY000000517,SU00000517,CU000083,2022-03-13,Cash,90.0
PAY000000518,SU00000518,CU000083,2023-03-13,Cash,90.0
PAY000000519,SU00000519,CU000083,2024-03-12,Cash,90.0
PAY000000520,SU00000520,CU000084,2022-02-14,Cash,10.0
PAY000000521,SU00000521,CU000084,2022-03-19,Debit Card,10.0
PAY000000522,SU00000522,CU000084,2022-04-16,Credit Card,10.0
PAY000000523,SU00000523,CU000084,2022-05-07,Cash,10.0
PAY000000524,SU00000524,CU000084,2022-06-04,Cash,10.0
PAY000000525,SU00000525,CU000084,2022-07-02,Cash,10.0
PAY000000526,SU00000526,CU000084,2022-07-31,Cash,10.0
PAY000000527,SU00000527,CU000084,2022-08-29,Cash,90.0
PAY000000528,SU00000528,CU000084,2023-08-27,Cash,90.0
PAY000000529,SU00000529,CU000084,2024-08-28,Cash,90.0
PAY000000530,SU00000530,CU000085,2022-02-15,Cash,90.0
PAY000000531,SU00000531,CU000085,2023-02-16,Cash,90.0
PAY000000532,SU00000532,CU000085,2024-02-21,Credit Card,135.0
PAY000000533,SU00000533,CU000086,2022-02-23,Debit Card,135.0
PAY000000534,SU00000534,CU000086,2023-02-23,Debit Card,180.0
PAY000000535,SU00000535,CU000086,2024-02-23,Credit Card,180.0
PAY000000536,SU00000536,CU000086,2022-07-28,Debit Card,135.0
PAY000000537,SU00000537,CU000086,2023-07-28,Debit Card,135.0
PAY000000538,SU00000538,CU000087,2022-02-01,Bank Transfer,15.0
PAY000000539,SU00000539,CU000087,2022-03-01,Bank Transfer,135.0
PAY000000540,SU00000540,CU000087,2023-03-01,Bank Transfer,180.0
PAY000000541,SU00000541,CU000087,2024-02-29,Bank Transfer,180.0
PAY000000542,SU00000542,CU000087,2025-02-28,Bank Transfer,180.0
PAY000000543,SU00000543,CU000088,2022-02-21,Bank Transfer,15.0
PAY000000544,SU00000544,CU000088,2022-03-21,Bank Transfer,135.0
PAY000000545,SU00000545,CU000088,2023-03-21,Bank Transfer,135.0
PAY000000546,SU00000546,CU000088,2024-03-20,Bank Transfer,135.0
PAY000000547,SU00000547,CU000089,2022-02-21,Bank Transfer,20.0
PAY000000548,SU00000548,CU000089,2022-03-21,Bank Transfer,180.0
PAY000000549,SU00000549,CU000089,2023-03-21,Bank Transfer,180.0
PAY000000550,SU00000550,CU000089,2024-03-20,Debit Card,180.0
PAY000000551,SU00000551,CU000090,2022-02-12,Bank Transfer,20.0
PAY000000552,SU00000552,CU000090,2022-03-12,Bank Transfer,20.0
PAY000000553,SU00000553,CU000090,2022-04-09,Bank Transfer,20.0
PAY000000554,SU00000554,CU000090,2022-05-07,Bank Transfer,20.0
PAY000000555,SU00000555,CU000090,2022-05-28,Cash,20.0
PAY000000556,SU00000556,CU000090,2022-07-02,Bank Transfer,20.0
PAY000000557,SU00000557,CU000090,2022-07-30,Bank Transfer,20.0
PAY000000558,SU00000558,CU000090,2022-08-27,Bank Transfer,20.0
PAY000000559,SU00000559,CU000090,2022-09-24,Bank Transfer,20.0
PAY000000560,SU00000560,CU000090,2022-10-22,Bank Transfer,180.0
PAY000000561,SU00000561,CU000090,2023-10-22,Bank Transfer,180.0
PAY000000562,SU00000562,CU000090,2024-10-21,Bank Transfer,180.0
PAY000000563,SU00000563,CU000091,2022-02-13,Credit Card,20.0
PAY000000564,SU00000564,CU000091,2022-03-13,Credit Card,180.0
PAY000000565,SU00000565,CU000091,2023-03-13,Credit Card,180.0
PAY000000566,SU00000566,CU000091,2024-03-12,Credit Card,180.0
PAY000000567,SU00000567,CU000091,2022-08-04,Credit Card,10.0
PAY000000568,SU00000568,CU000091,2022-09-01,Credit Card,10.0
PAY000000569,SU00000569,CU000091,2022-09-29,Credit Card,10.0
PAY000000570,SU00000570,CU000091,2022-10-22,Cash,10.0
PAY000000571,SU00000571,CU000091,2022-11-24,Credit Card,10.0
PAY000000572,SU00000572,CU000091,2022-12-22,Credit Card,10.0
PAY000000573,SU00000573,CU000091,2023-01-19,Credit Card,10.0
PAY000000574,SU00000574,CU000091,2023-02-16,Credit Card,10.0
PAY000000575,SU00000575,CU000091,2023-03-16,Credit Card,90.0
PAY000000576,SU00000576,CU000091,2024-03-15,Credit Card,90.0
PAY000000577,SU00000577,CU000091,2022-10-17,Credit Card,15.0
PAY000000578,SU00000578,CU000091,2022-11-14,Credit Card,15.0
PAY000000579,SU00000579,CU000091,2022-12-12,Credit Card,15.0
PAY000000580,SU00000580,CU000091,2023-01-09,Credit Card,15.0
PAY000000581,SU00000581,CU000091,2023-02-06,Credit Card,15.0
PAY000000582,SU00000582,CU000091,2023-03-06,Credit Card,15.0
PAY000000583,SU00000583,CU000091,2023-04-03,Credit Card,15.0
PAY000000584,SU00000584,CU000091,2023-05-01,Credit Card,15.0
PAY000000585,SU00000585,CU000091,2023-05-29,Credit Card,15.0
PAY000000586,SU00000586,CU000091,2023-06-26,Credit Card,15.0
PAY000000587,SU00000587,CU000091,2023-07-24,Credit Card,15.0
PAY000000588,SU00000588,CU000091,2023-08-21,Credit Card,135.0
PAY000000589,SU00000589,CU000091,2024-08-20,Credit Card,135.0
PAY000000590,SU00000590,CU000092,2022-01-28,Cash,90.0
PAY000000591,SU00000591,CU000092,2023-01-29,Cash,90.0
PAY000000592,SU00000592,CU000092,2024-01-27,Cash,90.0
PAY000000593,SU00000593,CU000093,2022-02-08,Bank Transfer,10.0
PAY000000594,SU00000594,CU000093,2022-03-08,Bank Transfer,10.0
PAY000000595,SU00000595,CU000093,2022-04-05,Bank Transfer,10.0
PAY000000596,SU00000596,CU000093,2022-05-03,Bank Transfer,10.0
PAY000000597,SU00000597,CU000093,2022-05-31,Bank Transfer,10.0
PAY000000598,SU00000598,CU000093,2022-06-28,Credit Card,10.0
PAY000000599,SU00000599,CU000093,2022-07-26,Bank Transfer,10.0
PAY000000600,SU00000600,CU000093,2022-08-23,Bank Transfer,10.0
PAY000000601,SU00000601,CU000093,2022-09-20,Bank Transfer,10.0
PAY000000602,SU00000602,CU000093,2022-10-18,Bank Transfer,10.0
PAY000000603,SU00000603,CU000093,2022-11-15,Bank Transfer,10.0
PAY000000604,SU00000604,CU000093,2022-12-13,Bank Transfer,10.0
PAY000000605,SU00000605,CU000093,2023-01-10,Bank Transfer,90.0
PAY000000606,SU00000606,CU000093,2024-01-10,Bank Transfer,90.0
PAY000000607,SU00000607,CU000093,2025-01-09,Bank Transfer,135.0
PAY000000608,SU00000608,CU000094,2022-02-04,Credit Card,90.0
PAY000000609,SU00000609,CU000094,2023-02-04,Credit Card,90.0
PAY000000610,SU00000610,CU000094,2024-02-04,Credit Card,135.0
PAY000000611,SU00000611,CU000094,2022-03-06,Credit Card,20.0
PAY000000612,SU00000612,CU000094,2022-04-03,Credit Card,20.0
PAY000000613,SU00000613,CU000094,2022-05-01,Credit Card,20.0
PAY000000614,SU00000614,CU000094,2022-05-29,Debit Card,20.0
PAY000000615,SU00000615,CU000094,2022-06-26,Credit Card,180.0
PAY000000616,SU00000616,CU000094,2023-06-26,Credit Card,180.0
PAY000000617,SU00000617,CU000094,2024-06-25,Credit Card,180.0
PAY000000618,SU00000618,CU000095,2022-02-02,Credit Card,135.0
PAY000000619,SU00000619,CU000095,2023-02-02,Credit Card,135.0
PAY000000620,SU00000620,CU000095,2024-02-02,Credit Card,135.0
PAY000000621,SU00000621,CU000096,2022-02-13,Cash,90.0
PAY000000622,SU00000622,CU000096,2023-02-14,Cash,90.0
PAY000000623,SU00000623,CU000096,2024-02-14,Cash,135.0
PAY000000624,SU00000624,CU000097,2022-02-01,PayPal,135.0
PAY000000625,SU00000625,CU000097,2023-02-01,PayPal,135.0
PAY000000626,SU00000626,CU000097,2024-02-01,PayPal,135.0
PAY000000627,SU00000627,CU000098,2022-02-27,Debit Card,90.0
PAY000000628,SU00000628,CU000098,2023-02-27,Debit Card,90.0
PAY000000629,SU00000629,CU000098,2024-02-27,Debit Card,90.0
PAY000000630,SU00000630,CU000099,2022-02-11,Cash,10.0
PAY000000631,SU00000631,CU000099,2022-03-10,Cash,10.0
PAY000000632,SU00000632,CU000099,2022-04-08,Cash,10.0
PAY000000633,SU00000633,CU000099,2022-05-07,Cash,10.0
PAY000000634,SU00000634,CU000099,2022-06-03,Cash,10.0
PAY000000635,SU00000635,CU000099,2022-07-01,Cash,10.0
PAY000000636,SU00000636,CU000099,2022-07-30,Cash,10.0
PAY000000637,SU00000637,CU000099,2022-09-01,Debit Card,90.0
PAY000000638,SU00000638,CU000099,2023-09-01,Credit Card,90.0
PAY000000639,SU00000639,CU000099,2024-08-31,Credit Card,135.0
PAY000000640,SU00000640,CU000099,2022-07-03,Cash,90.0
PAY000000641,SU00000641,CU000099,2023-07-03,Cash,90.0
PAY000000642,SU00000642,CU000099,2024-06-30,Cash,90.0
PAY000000643,SU00000643,CU000100,2022-02-09,Credit Card,15.0
PAY000000644,SU00000644,CU000100,2022-03-04,Cash,15.0
PAY000000645,SU00000645,CU000100,2022-04-01,Cash,15.0
PAY000000646,SU00000646,CU000100,2022-05-04,Credit Card,135.0
PAY000000647,SU00000647,CU000100,2023-04-29,Cash,135.0
PAY000000648,SU00000648,CU000100,2024-04-28,Cash,135.0
PAY000000649,SU00000649,CU000101,2022-02-17,Cash,10.0
PAY000000650,SU00000650,CU000101,2022-03-16,Cash,10.0
PAY000000651,SU00000651,CU000101,2022-04-13,Cash,10.0
PAY000000652,SU00000652,CU000101,2022-05-11,Cash,10.0
PAY000000653,SU00000653,CU000101,2022-06-07,Cash,10.0
PAY000000654,SU00000654,CU000101,2022-07-05,Cash,10.0
PAY000000655,SU00000655,CU000101,2022-08-04,Cash,10.0
PAY000000656,SU00000656,CU000101,2022-08-31,Cash,10.0
PAY000000657,SU00000657,CU000101,2022-09-28,Cash,10.0
PAY000000658,SU00000658,CU000101,2022-10-27,Cash,10.0
PAY000000659,SU00000659,CU000101,2022-11-29,PayPal,10.0
PAY000000660,SU00000660,CU000101,2022-12-21,Cash,10.0
PAY000000661,SU00000661,CU000101,2023-01-18,Cash,90.0
PAY000000662,SU00000662,CU000101,2024-01-19,Cash,90.0
PAY000000663,SU00000663,CU000101,2025-01-16,Cash,135.0
PAY000000664,SU00000664,CU000102,2022-02-06,Credit Card,90.0
PAY000000665,SU00000665,CU000102,2023-02-06,Credit Card,135.0
PAY000000666,SU00000666,CU000102,2024-02-06,Credit Card,135.0
PAY000000667,SU00000667,CU000103,2022-02-07,Cash,90.0
PAY000000668,SU00000668,CU000103,2023-02-12,Credit Card,135.0
PAY000000669,SU00000669,CU000103,2024-02-07,Cash,135.0
PAY000000670,SU00000670,CU000104,2022-02-03,Bank Transfer,90.0
PAY000000671,SU00000671,CU000104,2023-02-03,Bank Transfer,90.0
PAY000000672,SU00000672,CU000104,2024-02-03,Bank Transfer,90.0
PAY000000673,SU00000673,CU000105,2022-02-15,Credit Card,135.0
PAY000000674,SU00000674,CU000105,2023-02-15,Credit Card,135.0
PAY000000675,SU00000675,CU000105,2024-02-15,Credit Card,135.0
PAY000000676,SU00000676,CU000106,2022-02-03,Credit Card,180.0
PAY000000677,SU00000677,CU000106,2023-02-03,Credit Card,180.0
PAY000000678,SU00000678,CU000106,2024-02-03,Credit Card,180.0
PAY000000679,SU00000679,CU000106,2022-04-08,Debit Card,10.0
PAY000000680,SU00000680,CU000106,2022-05-06,Credit Card,10.0
PAY000000681,SU00000681,CU000106,2022-06-03,Credit Card,10.0
PAY000000682,SU00000682,CU000106,2022-07-01,Credit Card,90.0
PAY000000683,SU00000683,CU000106,2023-07-01,Credit Card,90.0
PAY000000684,SU00000684,CU000106,2024-06-30,Credit Card,90.0
PAY000000685,SU00000685,CU000106,2022-07-05,Credit Card,135.0
PAY000000686,SU00000686,CU000106,2023-07-05,Credit Card,135.0
PAY000000687,SU00000687,CU000106,2024-07-04,Credit Card,135.0
PAY000000688,SU00000688,CU000107,2022-02-08,Credit Card,10.0
PAY000000689,SU00000689,CU000107,2022-03-08,Credit Card,10.0
PAY000000690,SU00000690,CU000107,2022-04-05,Credit Card,10.0
PAY000000691,SU00000691,CU000107,2022-05-03,Bank Transfer,10.0
PAY000000692,SU00000692,CU000107,2022-05-31,Credit Card,10.0
PAY000000693,SU00000693,CU000107,2022-06-28,Credit Card,10.0
PAY000000694,SU00000694,CU000107,2022-07-26,Credit Card,90.0
PAY000000695,SU00000695,CU000107,2023-07-26,Credit Card,90.0
PAY000000696,SU00000696,CU000107,2024-07-25,Credit Card,90.0
PAY000000697,SU00000697,CU000108,2022-02-06,Bank Transfer,20.0
PAY000000698,SU00000698,CU000108,2022-03-06,Credit Card,20.0
PAY000000699,SU00000699,CU000108,2022-04-03,Bank Transfer,20.0
PAY000000700,SU00000700,CU000108,2022-05-01,Bank Transfer,20.0
PAY000000701,SU00000701,CU000108,2022-05-29,Bank Transfer,20.0
PAY000000702,SU00000702,CU000108,2022-06-26,Bank Transfer,180.0
PAY000000703,SU00000703,CU000108,2023-06-26,Bank Transfer,180.0
PAY000000704,SU00000704,CU000108,2024-06-25,Bank Transfer,180.0
PAY000000705,SU00000705,CU000109,2022-02-08,Credit Card,10.0
PAY000000706,SU00000706,CU000109,2022-03-08,Credit Card,10.0
PAY000000707,SU00000707,CU000109,2022-04-05,Credit Card,10.0
PAY000000708,SU00000708,CU000109,2022-05-03,Credit Card,10.0
PAY000000709,SU00000709,CU000109,2022-05-31,Credit Card,10.0
PAY000000710,SU00000710,CU000109,2022-06-28,Credit Card,10.0
PAY000000711,SU00000711,CU000109,2022-07-26,Credit Card,10.0
PAY000000712,SU00000712,CU000109,2022-08-23,Credit Card,10.0
PAY000000713,SU00000713,CU000109,2022-09-20,Credit Card,90.0
PAY000000714,SU00000714,CU000109,2023-09-20,Debit Card,135.0
PAY000000715,SU00000715,CU000109,2024-09-19,Credit Card,180.0
PAY000000716,SU00000716,CU000110,2022-01-30,Cash,180.0
PAY000000717,SU00000717,CU000110,2023-02-05,Debit Card,180.0
PAY000000718,SU00000718,CU000110,2024-01-30,Cash,180.0
PAY000000719,SU00000719,CU000111,2022-02-17,Cash,90.0
PAY000000720,SU00000720,CU000111,2023-02-23,Bank Transfer,90.0
PAY000000721,SU00000721,CU000111,2024-02-17,Cash,90.0
PAY000000722,SU00000722,CU000112,2022-02-14,Bank Transfer,135.0
PAY000000723,SU00000723,CU000112,2023-02-14,PayPal,135.0
PAY000000724,SU00000724,CU000112,2024-02-14,Bank Transfer,135.0
PAY000000725,SU00000725,CU000113,2022-02-13,Credit Card,15.0
PAY000000726,SU00000726,CU000113,2022-03-13,Credit Card,135.0
PAY000000727,SU00000727,CU000113,2023-03-13,Credit Card,135.0
PAY000000728,SU00000728,CU000113,2024-03-12,Credit Card,135.0
PAY000000729,SU00000729,CU000114,2022-02-13,Credit Card,20.0
PAY000000730,SU00000730,CU000114,2022-03-13,Credit Card,180.0
PAY000000731,SU00000731,CU000114,2023-03-13,PayPal,180.0
PAY000000732,SU00000732,CU000114,2024-03-12,Credit Card,180.0
PAY000000733,SU00000733,CU000115,2022-02-01,Cash,20.0
PAY000000734,SU00000734,CU000115,2022-03-02,Cash,20.0
PAY000000735,SU00000735,CU000115,2022-03-30,Cash,20.0
PAY000000736,SU00000736,CU000115,2022-04-26,Cash,20.0
PAY000000737,SU00000737,CU000115,2022-05-25,Cash,20.0
PAY000000738,SU00000738,CU000115,2022-06-21,Cash,20.0
PAY000000739,SU00000739,CU000115,2022-07-18,Cash,20.0
PAY000000740,SU00000740,CU000115,2022-08-17,Cash,20.0
PAY000000741,SU00000741,CU000115,2022-09-19,Debit Card,20.0
PAY000000742,SU00000742,CU000115,2022-10-11,Cash,20.0
PAY000000743,SU00000743,CU000115,2022-11-09,Cash,20.0
PAY000000744,SU00000744,CU000115,2022-12-12,Credit Card,20.0
PAY000000745,SU00000745,CU000115,2023-01-03,Cash,180.0
PAY000000746,SU00000746,CU000115,2024-01-04,Cash,180.0
PAY000000747,SU00000747,CU000115,2025-01-02,Cash,180.0
PAY000000748,SU00000748,CU000116,2022-02-09,Credit Card,10.0
PAY000000749,SU00000749,CU000116,2022-03-09,Credit Card,10.0
PAY000000750,SU00000750,CU000116,2022-04-06,Credit Card,10.0
PAY000000751,SU00000751,CU000116,2022-05-04,Credit Card,10.0
PAY000000752,SU00000752,CU000116,2022-06-01,Credit Card,10.0
PAY000000753,SU00000753,CU000116,2022-06-29,Credit Card,10.0
PAY000000754,SU00000754,CU000116,2022-07-27,Credit Card,90.0
PAY000000755,SU00000755,CU000116,2023-07-27,Credit Card,90.0
PAY000000756,SU00000756,CU000116,2024-07-26,Credit Card,90.0
PAY000000757,SU00000757,CU000117,2022-02-04,Cash,15.0
PAY000000758,SU00000758,CU000117,2022-03-10,PayPal,15.0
