subscription_id,customer_id,phone_id,plan_id,start_date,end_date
SU00000399,CU000061,PH000083,PL0006,2023/3/30,2024/3/28
SU00000400,CU000061,PH000083,PL0006,2024/3/29,2025/3/28
SU00000401,CU000062,PH000084,PL0001,2022/1/16,2022/2/12
SU00000402,CU000062,PH000084,PL0001,2022/2/13,2022/3/12
SU00000403,CU000062,PH000084,PL0001,2022/3/13,2022/4/9
SU00000404,CU000062,PH000084,PL0001,2022/4/10,2022/5/7
SU00000405,CU000062,PH000084,PL0001,2022/5/8,2022/6/4
SU00000406,CU000062,PH000084,PL0001,2022/6/5,2022/7/2
SU00000407,CU000062,PH000084,PL0001,2022/7/3,2022/7/30
SU00000408,CU000062,PH000084,PL0001,2022/7/31,2022/8/27
SU00000409,CU000062,PH000084,PL0002,2022/8/28,2023/8/27
SU00000410,CU000062,PH000084,PL0002,2023/8/28,2024/8/26
SU00000411,CU000062,PH000084,PL0002,2024/8/27,2025/8/26
SU00000412,CU000063,PH000085,PL0006,2022/1/17,2023/1/16
SU00000413,CU000063,PH000085,PL0006,2023/1/17,2024/1/16
SU00000414,CU000063,PH000085,PL0006,2024/1/17,2025/1/15
SU00000415,CU000064,PH000086,PL0005,2022/1/16,2022/2/12
SU00000416,CU000064,PH000086,PL0006,2022/2/13,2023/2/12
SU00000417,CU000064,PH000086,PL0006,2023/2/13,2024/2/12
SU00000418,CU000064,PH000086,PL0006,2024/2/13,2025/2/11
SU00000419,CU000064,PH000086,PL0006,2025/2/12,2026/2/11
SU00000420,CU000064,PH000087,PL0005,2022/5/13,2022/6/9
SU00000421,CU000064,PH000087,PL0006,2022/6/10,2023/6/9
SU00000422,CU000064,PH000087,PL0006,2023/6/10,2024/6/8
SU00000423,CU000064,PH000087,PL0006,2024/6/9,2025/6/8
SU00000424,CU000065,PH000088,PL0004,2022/2/4,2023/2/3
SU00000425,CU000065,PH000088,PL0004,2023/2/4,2024/2/3
SU00000426,CU000065,PH000088,PL0006,2024/2/4,2025/2/2
SU00000427,CU000066,PH000089,PL0002,2022/2/20,2023/2/19
SU00000428,CU000066,PH000089,PL0002,2023/2/20,2024/2/19
SU00000429,CU000066,PH000089,PL0002,2024/2/20,2025/2/18
SU00000430,CU000067,PH000090,PL0002,2022/2/16,2023/2/15
SU00000431,CU000067,PH000090,PL0002,2023/2/16,2024/2/15
SU00000432,CU000067,PH000090,PL0004,2024/2/16,2025/2/14
SU00000433,CU000068,PH000091,PL0002,2022/2/5,2023/2/4
SU00000434,CU000068,PH000091,PL0002,2023/2/5,2024/2/4
SU00000435,CU000069,PH000092,PL0003,2022/2/22,2022/3/21
SU00000436,CU000069,PH000092,PL0003,2022/3/22,2022/4/18
SU00000437,CU000069,PH000092,PL0003,2022/4/19,2022/5/16
SU00000438,CU000069,PH000092,PL0004,2022/5/17,2023/5/16
SU00000439,CU000069,PH000092,PL0004,2023/5/17,2024/5/15
SU00000440,CU000069,PH000092,PL0004,2024/5/16,2025/5/15
SU00000441,CU000070,PH000093,PL0004,2022/2/16,2023/2/15
SU00000442,CU000070,PH000093,PL0004,2023/2/16,2024/2/15
SU00000443,CU000070,PH000093,PL0006,2024/2/16,2025/2/14
SU00000444,CU000070,PH000094,PL0006,2022/5/2,2023/5/1
SU00000445,CU000070,PH000094,PL0006,2023/5/2,2024/4/30
SU00000446,CU000070,PH000094,PL0006,2024/5/1,2025/4/30
SU00000447,CU000071,PH000095,PL0004,2022/2/6,2023/2/5
SU00000448,CU000071,PH000095,PL0004,2023/2/6,2024/2/5
SU00000449,CU000071,PH000095,PL0004,2024/2/6,2025/2/4
SU00000450,CU000072,PH000096,PL0003,2022/2/17,2022/3/16
SU00000451,CU000072,PH000096,PL0003,2022/3/17,2022/4/13
SU00000452,CU000072,PH000096,PL0003,2022/4/14,2022/5/11
SU00000453,CU000072,PH000096,PL0004,2022/5/12,2023/5/11
SU00000454,CU000072,PH000096,PL0004,2023/5/12,2024/5/10
SU00000455,CU000072,PH000096,PL0006,2024/5/11,2025/5/10
SU00000456,CU000073,PH000097,PL0003,2022/2/8,2022/3/7
SU00000457,CU000073,PH000097,PL0004,2022/3/8,2023/3/7
SU00000458,CU000073,PH000097,PL0004,2023/3/8,2024/3/6
SU00000459,CU000073,PH000097,PL0006,2024/3/7,2025/3/6
SU00000460,CU000074,PH000098,PL0005,2022/2/2,2022/3/1
SU00000461,CU000074,PH000098,PL0005,2022/3/2,2022/3/29
SU00000462,CU000074,PH000098,PL0006,2022/3/30,2023/3/29
SU00000463,CU000074,PH000098,PL0006,2023/3/30,2024/3/28
SU00000464,CU000074,PH000098,PL0006,2024/3/29,2025/3/28
SU00000465,CU000075,PH000099,PL0001,2022/2/20,2022/3/19
SU00000466,CU000075,PH000099,PL0001,2022/3/20,2022/4/16
SU00000467,CU000075,PH000099,PL0001,2022/4/17,2022/5/14
SU00000468,CU000075,PH000099,PL0001,2022/5/15,2022/6/11
SU00000469,CU000075,PH000099,PL0001,2022/6/12,2022/7/9
SU00000470,CU000075,PH000099,PL0001,2022/7/10,2022/8/6
SU00000471,CU000075,PH000099,PL0001,2022/8/7,2022/9/3
SU00000472,CU000075,PH000099,PL0001,2022/9/4,2022/10/1
SU00000473,CU000075,PH000099,PL0001,2022/10/2,2022/10/29
SU00000474,CU000075,PH000099,PL0001,2022/10/30,2022/11/26
SU00000475,CU000075,PH000099,PL0001,2022/11/27,2022/12/24
SU00000476,CU000075,PH000099,PL0001,2022/12/25,2023/1/21
SU00000477,CU000075,PH000099,PL0001,2023/1/22,2023/2/18
SU00000478,CU000075,PH000099,PL0001,2023/2/19,2023/3/18
SU00000479,CU000075,PH000099,PL0002,2023/3/19,2024/3/17
SU00000480,CU000075,PH000099,PL0002,2024/3/18,2025/3/17
SU00000481,CU000076,PH000100,PL0006,2022/2/27,2023/2/26
SU00000482,CU000076,PH000100,PL0006,2023/2/27,2024/2/26
SU00000483,CU000076,PH000100,PL0006,2024/2/27,2025/2/25
SU00000484,CU000077,PH000101,PL0005,2022/2/4,2022/3/3
SU00000485,CU000077,PH000101,PL0006,2022/3/4,2023/3/3
SU00000486,CU000077,PH000101,PL0006,2023/3/4,2024/3/2
SU00000487,CU000077,PH000101,PL0006,2024/3/3,2025/3/2
SU00000488,CU000078,PH000102,PL0004,2022/2/27,2023/2/26
SU00000489,CU000078,PH000102,PL0006,2023/2/27,2024/2/26
SU00000490,CU000079,PH000103,PL0003,2022/2/12,2022/3/11
SU00000491,CU000079,PH000103,PL0003,2022/3/12,2022/4/8
SU00000492,CU000079,PH000103,PL0003,2022/4/9,2022/5/6
SU00000493,CU000079,PH000103,PL0003,2022/5/7,2022/6/3
SU00000494,CU000079,PH000103,PL0004,2022/6/4,2023/6/3
SU00000495,CU000079,PH000103,PL0004,2023/6/4,2024/6/2
SU00000496,CU000079,PH000103,PL0004,2024/6/3,2025/6/2
SU00000497,CU000080,PH000104,PL0002,2022/2/9,2023/2/8
SU00000498,CU000080,PH000104,PL0002,2023/2/9,2024/2/8
SU00000499,CU000080,PH000104,PL0002,2024/2/9,2025/2/7
SU00000500,CU000081,PH000105,PL0002,2022/2/11,2023/2/10
SU00000501,CU000081,PH000105,PL0002,2023/2/11,2024/2/10
SU00000502,CU000081,PH000105,PL0002,2024/2/11,2025/2/9
SU00000503,CU000082,PH000106,PL0004,2022/2/7,2023/2/6
SU00000504,CU000082,PH000106,PL0004,2023/2/7,2024/2/6
SU00000505,CU000082,PH000106,PL0004,2024/2/7,2025/2/5
SU00000506,CU000082,PH000107,PL0003,2022/6/24,2022/7/21
SU00000507,CU000082,PH000107,PL0003,2022/7/22,2022/8/18
SU00000508,CU000082,PH000107,PL0003,2022/8/19,2022/9/15
SU00000509,CU000082,PH000107,PL0003,2022/9/16,2022/10/13
SU00000510,CU000082,PH000107,PL0003,2022/10/14,2022/11/10
SU00000511,CU000082,PH000107,PL0004,2022/11/11,2023/11/10
SU00000512,CU000082,PH000107,PL0006,2023/11/11,2024/11/9
SU00000513,CU000082,PH000107,PL0006,2024/11/10,2025/11/9
SU00000514,CU000082,PH000108,PL0004,2022/8/25,2023/8/24
SU00000515,CU000082,PH000108,PL0004,2023/8/25,2024/8/23
SU00000516,CU000083,PH000109,PL0001,2022/2/18,2022/3/17
SU00000517,CU000083,PH000109,PL0002,2022/3/18,2023/3/17
SU00000518,CU000083,PH000109,PL0002,2023/3/18,2024/3/16
SU00000519,CU000083,PH000109,PL0002,2024/3/17,2025/3/16
SU00000520,CU000084,PH000110,PL0001,2022/2/19,2022/3/18
SU00000521,CU000084,PH000110,PL0001,2022/3/19,2022/4/15
SU00000522,CU000084,PH000110,PL0001,2022/4/16,2022/5/13
SU00000523,CU000084,PH000110,PL0001,2022/5/14,2022/6/10
SU00000524,CU000084,PH000110,PL0001,2022/6/11,2022/7/8
SU00000525,CU000084,PH000110,PL0001,2022/7/9,2022/8/5
SU00000526,CU000084,PH000110,PL0001,2022/8/6,2022/9/2
SU00000527,CU000084,PH000110,PL0002,2022/9/3,2023/9/2
SU00000528,CU000084,PH000110,PL0002,2023/9/3,2024/9/1
SU00000529,CU000084,PH000110,PL0002,2024/9/2,2025/9/1
SU00000530,CU000085,PH000111,PL0002,2022/2/21,2023/2/20
SU00000531,CU000085,PH000111,PL0002,2023/2/21,2024/2/20
SU00000532,CU000085,PH000111,PL0004,2024/2/21,2025/2/19
SU00000533,CU000086,PH000112,PL0004,2022/2/23,2023/2/22
SU00000534,CU000086,PH000112,PL0006,2023/2/23,2024/2/22
SU00000535,CU000086,PH000112,PL0006,2024/2/23,2025/2/21
SU00000536,CU000086,PH000113,PL0004,2022/7/28,2023/7/27
SU00000537,CU000086,PH000113,PL0004,2023/7/28,2024/7/26
SU00000538,CU000087,PH000114,PL0003,2022/2/1,2022/2/28
SU00000539,CU000087,PH000114,PL0004,2022/3/1,2023/2/28
SU00000540,CU000087,PH000114,PL0006,2023/3/1,2024/2/28
SU00000541,CU000087,PH000114,PL0006,2024/2/29,2025/2/27
SU00000542,CU000087,PH000114,PL0006,2025/2/28,2026/2/27
SU00000543,CU000088,PH000115,PL0003,2022/2/21,2022/3/20
SU00000544,CU000088,PH000115,PL0004,2022/3/21,2023/3/20
SU00000545,CU000088,PH000115,PL0004,2023/3/21,2024/3/19
SU00000546,CU000088,PH000115,PL0004,2024/3/20,2025/3/19
SU00000547,CU000089,PH000116,PL0005,2022/2/21,2022/3/20
SU00000548,CU000089,PH000116,PL0006,2022/3/21,2023/3/20
SU00000549,CU000089,PH000116,PL0006,2023/3/21,2024/3/19
SU00000550,CU000089,PH000116,PL0006,2024/3/20,2025/3/19
SU00000551,CU000090,PH000117,PL0005,2022/2/12,2022/3/11
SU00000552,CU000090,PH000117,PL0005,2022/3/12,2022/4/8
SU00000553,CU000090,PH000117,PL0005,2022/4/9,2022/5/6
SU00000554,CU000090,PH000117,PL0005,2022/5/7,2022/6/3
SU00000555,CU000090,PH000117,PL0005,2022/6/4,2022/7/1
SU00000556,CU000090,PH000117,PL0005,2022/7/2,2022/7/29
SU00000557,CU000090,PH000117,PL0005,2022/7/30,2022/8/26
SU00000558,CU000090,PH000117,PL0005,2022/8/27,2022/9/23
SU00000559,CU000090,PH000117,PL0005,2022/9/24,2022/10/21
SU00000560,CU000090,PH000117,PL0006,2022/10/22,2023/10/21
SU00000561,CU000090,PH000117,PL0006,2023/10/22,2024/10/20
SU00000562,CU000090,PH000117,PL0006,2024/10/21,2025/10/20
SU00000563,CU000091,PH000118,PL0005,2022/2/13,2022/3/12
SU00000564,CU000091,PH000118,PL0006,2022/3/13,2023/3/12
SU00000565,CU000091,PH000118,PL0006,2023/3/13,2024/3/11
SU00000566,CU000091,PH000118,PL0006,2024/3/12,2025/3/11
SU00000567,CU000091,PH000119,PL0001,2022/8/4,2022/8/31
SU00000568,CU000091,PH000119,PL0001,2022/9/1,2022/9/28
SU00000569,CU000091,PH000119,PL0001,2022/9/29,2022/10/26
SU00000570,CU000091,PH000119,PL0001,2022/10/27,2022/11/23
SU00000571,CU000091,PH000119,PL0001,2022/11/24,2022/12/21
SU00000572,CU000091,PH000119,PL0001,2022/12/22,2023/1/18
SU00000573,CU000091,PH000119,PL0001,2023/1/19,2023/2/15
SU00000574,CU000091,PH000119,PL0001,2023/2/16,2023/3/15
SU00000575,CU000091,PH000119,PL0002,2023/3/16,2024/3/14
SU00000576,CU000091,PH000119,PL0002,2024/3/15,2025/3/14
SU00000577,CU000091,PH000120,PL0003,2022/10/17,2022/11/13
SU00000578,CU000091,PH000120,PL0003,2022/11/14,2022/12/11
SU00000579,CU000091,PH000120,PL0003,2022/12/12,2023/1/8
SU00000580,CU000091,PH000120,PL0003,2023/1/9,2023/2/5
SU00000581,CU000091,PH000120,PL0003,2023/2/6,2023/3/5
SU00000582,CU000091,PH000120,PL0003,2023/3/6,2023/4/2
SU00000583,CU000091,PH000120,PL0003,2023/4/3,2023/4/30
SU00000584,CU000091,PH000120,PL0003,2023/5/1,2023/5/28
SU00000585,CU000091,PH000120,PL0003,2023/5/29,2023/6/25
SU00000586,CU000091,PH000120,PL0003,2023/6/26,2023/7/23
SU00000587,CU000091,PH000120,PL0003,2023/7/24,2023/8/20
SU00000588,CU000091,PH000120,PL0004,2023/8/21,2024/8/19
SU00000589,CU000091,PH000120,PL0004,2024/8/20,2025/8/19
SU00000590,CU000092,PH000121,PL0002,2022/2/3,2023/2/2
SU00000591,CU000092,PH000121,PL0002,2023/2/3,2024/2/2
SU00000592,CU000092,PH000121,PL0002,2024/2/3,2025/2/1
SU00000593,CU000093,PH000122,PL0001,2022/2/8,2022/3/7
SU00000594,CU000093,PH000122,PL0001,2022/3/8,2022/4/4
SU00000595,CU000093,PH000122,PL0001,2022/4/5,2022/5/2
SU00000596,CU000093,PH000122,PL0001,2022/5/3,2022/5/30
SU00000597,CU000093,PH000122,PL0001,2022/5/31,2022/6/27
SU00000598,CU000093,PH000122,PL0001,2022/6/28,2022/7/25
SU00000599,CU000093,PH000122,PL0001,2022/7/26,2022/8/22
SU00000600,CU000093,PH000122,PL0001,2022/8/23,2022/9/19
SU00000601,CU000093,PH000122,PL0001,2022/9/20,2022/10/17
SU00000602,CU000093,PH000122,PL0001,2022/10/18,2022/11/14
SU00000603,CU000093,PH000122,PL0001,2022/11/15,2022/12/12
SU00000604,CU000093,PH000122,PL0001,2022/12/13,2023/1/9
SU00000605,CU000093,PH000122,PL0002,2023/1/10,2024/1/9
SU00000606,CU000093,PH000122,PL0002,2024/1/10,2025/1/8
SU00000607,CU000093,PH000122,PL0004,2025/1/9,2026/1/8
SU00000608,CU000094,PH000123,PL0002,2022/2/4,2023/2/3
SU00000609,CU000094,PH000123,PL0002,2023/2/4,2024/2/3
SU00000610,CU000094,PH000123,PL0004,2024/2/4,2025/2/2
SU00000611,CU000094,PH000124,PL0005,2022/3/6,2022/4/2
SU00000612,CU000094,PH000124,PL0005,2022/4/3,2022/4/30
SU00000613,CU000094,PH000124,PL0005,2022/5/1,2022/5/28
SU00000614,CU000094,PH000124,PL0005,2022/5/29,2022/6/25
SU00000615,CU000094,PH000124,PL0006,2022/6/26,2023/6/25
SU00000616,CU000094,PH000124,PL0006,2023/6/26,2024/6/24
SU00000617,CU000094,PH000124,PL0006,2024/6/25,2025/6/24
SU00000618,CU000095,PH000125,PL0004,2022/2/2,2023/2/1
SU00000619,CU000095,PH000125,PL0004,2023/2/2,2024/2/1
SU00000620,CU000095,PH000125,PL0004,2024/2/2,2025/1/31
SU00000621,CU000096,PH000126,PL0002,2022/2/19,2023/2/18
SU00000622,CU000096,PH000126,PL0002,2023/2/19,2024/2/18
SU00000623,CU000096,PH000126,PL0004,2024/2/19,2025/2/17
SU00000624,CU000097,PH000127,PL0004,2022/2/1,2023/1/31
SU00000625,CU000097,PH000127,PL0004,2023/2/1,2024/1/31
SU00000626,CU000097,PH000127,PL0004,2024/2/1,2025/1/30
SU00000627,CU000098,PH000128,PL0002,2022/2/27,2023/2/26
SU00000628,CU000098,PH000128,PL0002,2023/2/27,2024/2/26
SU00000629,CU000098,PH000128,PL0002,2024/2/27,2025/2/25
SU00000630,CU000099,PH000129,PL0001,2022/2/17,2022/3/16
SU00000631,CU000099,PH000129,PL0001,2022/3/17,2022/4/13
SU00000632,CU000099,PH000129,PL0001,2022/4/14,2022/5/11
SU00000633,CU000099,PH000129,PL0001,2022/5/12,2022/6/8
SU00000634,CU000099,PH000129,PL0001,2022/6/9,2022/7/6
SU00000635,CU000099,PH000129,PL0001,2022/7/7,2022/8/3
SU00000636,CU000099,PH000129,PL0001,2022/8/4,2022/8/31
SU00000637,CU000099,PH000129,PL0002,2022/9/1,2023/8/31
SU00000638,CU000099,PH000129,PL0002,2023/9/1,2024/8/30
SU00000639,CU000099,PH000129,PL0004,2024/8/31,2025/8/30
SU00000640,CU000099,PH000130,PL0002,2022/7/8,2023/7/7
SU00000641,CU000099,PH000130,PL0002,2023/7/8,2024/7/6
SU00000642,CU000099,PH000130,PL0002,2024/7/7,2025/7/6
SU00000643,CU000100,PH000131,PL0003,2022/2/9,2022/3/8
SU00000644,CU000100,PH000131,PL0003,2022/3/9,2022/4/5
SU00000645,CU000100,PH000131,PL0003,2022/4/6,2022/5/3
SU00000646,CU000100,PH000131,PL0004,2022/5/4,2023/5/3
SU00000647,CU000100,PH000131,PL0004,2023/5/4,2024/5/2
SU00000648,CU000100,PH000131,PL0004,2024/5/3,2025/5/2
SU00000649,CU000101,PH000132,PL0001,2022/2/22,2022/3/21
SU00000650,CU000101,PH000132,PL0001,2022/3/22,2022/4/18
SU00000651,CU000101,PH000132,PL0001,2022/4/19,2022/5/16
SU00000652,CU000101,PH000132,PL0001,2022/5/17,2022/6/13
SU00000653,CU000101,PH000132,PL0001,2022/6/14,2022/7/11
SU00000654,CU000101,PH000132,PL0001,2022/7/12,2022/8/8
SU00000655,CU000101,PH000132,PL0001,2022/8/9,2022/9/5
SU00000656,CU000101,PH000132,PL0001,2022/9/6,2022/10/3
SU00000657,CU000101,PH000132,PL0001,2022/10/4,2022/10/31
SU00000658,CU000101,PH000132,PL0001,2022/11/1,2022/11/28
SU00000659,CU000101,PH000132,PL0001,2022/11/29,2022/12/26
SU00000660,CU000101,PH000132,PL0001,2022/12/27,2023/1/23
SU00000661,CU000101,PH000132,PL0002,2023/1/24,2024/1/23
SU00000662,CU000101,PH000132,PL0002,2024/1/24,2025/1/22
SU00000663,CU000101,PH000132,PL0004,2025/1/23,2026/1/22
SU00000664,CU000102,PH000133,PL0002,2022/2/6,2023/2/5
SU00000665,CU000102,PH000133,PL0004,2023/2/6,2024/2/5
SU00000666,CU000102,PH000133,PL0004,2024/2/6,2025/2/4
SU00000667,CU000103,PH000134,PL0002,2022/2/12,2023/2/11
SU00000668,CU000103,PH000134,PL0004,2023/2/12,2024/2/11
SU00000669,CU000103,PH000134,PL0004,2024/2/12,2025/2/10
SU00000670,CU000104,PH000135,PL0002,2022/2/3,2023/2/2
SU00000671,CU000104,PH000135,PL0002,2023/2/3,2024/2/2
SU00000672,CU000104,PH000135,PL0002,2024/2/3,2025/2/1
SU00000673,CU000105,PH000136,PL0004,2022/2/15,2023/2/14
SU00000674,CU000105,PH000136,PL0004,2023/2/15,2024/2/14
SU00000675,CU000105,PH000136,PL0004,2024/2/15,2025/2/13
SU00000676,CU000106,PH000137,PL0006,2022/2/3,2023/2/2
SU00000677,CU000106,PH000137,PL0006,2023/2/3,2024/2/2
SU00000678,CU000106,PH000137,PL0006,2024/2/3,2025/2/1
SU00000679,CU000106,PH000138,PL0001,2022/4/8,2022/5/5
SU00000680,CU000106,PH000138,PL0001,2022/5/6,2022/6/2
SU00000681,CU000106,PH000138,PL0001,2022/6/3,2022/6/30
SU00000682,CU000106,PH000138,PL0002,2022/7/1,2023/6/30
SU00000683,CU000106,PH000138,PL0002,2023/7/1,2024/6/29
SU00000684,CU000106,PH000138,PL0002,2024/6/30,2025/6/29
SU00000685,CU000106,PH000139,PL0004,2022/7/5,2023/7/4
SU00000686,CU000106,PH000139,PL0004,2023/7/5,2024/7/3
SU00000687,CU000106,PH000139,PL0004,2024/7/4,2025/7/3
SU00000688,CU000107,PH000140,PL0001,2022/2/8,2022/3/7
SU00000689,CU000107,PH000140,PL0001,2022/3/8,2022/4/4
SU00000690,CU000107,PH000140,PL0001,2022/4/5,2022/5/2
SU00000691,CU000107,PH000140,PL0001,2022/5/3,2022/5/30
SU00000692,CU000107,PH000140,PL0001,2022/5/31,2022/6/27
SU00000693,CU000107,PH000140,PL0001,2022/6/28,2022/7/25
SU00000694,CU000107,PH000140,PL0002,2022/7/26,2023/7/25
SU00000695,CU000107,PH000140,PL0002,2023/7/26,2024/7/24
SU00000696,CU000107,PH000140,PL0002,2024/7/25,2025/7/24
SU00000697,CU000108,PH000141,PL0005,2022/2/6,2022/3/5
SU00000698,CU000108,PH000141,PL0005,2022/3/6,2022/4/2
SU00000699,CU000108,PH000141,PL0005,2022/4/3,2022/4/30
SU00000700,CU000108,PH000141,PL0005,2022/5/1,2022/5/28
SU00000701,CU000108,PH000141,PL0005,2022/5/29,2022/6/25
SU00000702,CU000108,PH000141,PL0006,2022/6/26,2023/6/25
SU00000703,CU000108,PH000141,PL0006,2023/6/26,2024/6/24
SU00000704,CU000108,PH000141,PL0006,2024/6/25,2025/6/24
SU00000705,CU000109,PH000142,PL0001,2022/2/8,2022/3/7
SU00000706,CU000109,PH000142,PL0001,2022/3/8,2022/4/4
SU00000707,CU000109,PH000142,PL0001,2022/4/5,2022/5/2
SU00000708,CU000109,PH000142,PL0001,2022/5/3,2022/5/30
SU00000709,CU000109,PH000142,PL0001,2022/5/31,2022/6/27
SU00000710,CU000109,PH000142,PL0001,2022/6/28,2022/7/25
SU00000711,CU000109,PH000142,PL0001,2022/7/26,2022/8/22
SU00000712,CU000109,PH000142,PL0001,2022/8/23,2022/9/19
SU00000713,CU000109,PH000142,PL0002,2022/9/20,2023/9/19
SU00000714,CU000109,PH000142,PL0004,2023/9/20,2024/9/18
SU00000715,CU000109,PH000142,PL0006,2024/9/19,2025/9/18
SU00000716,CU000110,PH000143,PL0006,2022/2/5,2023/2/4
SU00000717,CU000110,PH000143,PL0006,2023/2/5,2024/2/4
SU00000718,CU000110,PH000143,PL0006,2024/2/5,2025/2/3
SU00000719,CU000111,PH000144,PL0002,2022/2/23,2023/2/22
SU00000720,CU000111,PH000144,PL0002,2023/2/23,2024/2/22
SU00000721,CU000111,PH000144,PL0002,2024/2/23,2025/2/21
SU00000722,CU000112,PH000145,PL0004,2022/2/14,2023/2/13
SU00000723,CU000112,PH000145,PL0004,2023/2/14,2024/2/13
SU00000724,CU000112,PH000145,PL0004,2024/2/14,2025/2/12
SU00000725,CU000113,PH000146,PL0003,2022/2/13,2022/3/12
SU00000726,CU000113,PH000146,PL0004,2022/3/13,2023/3/12
SU00000727,CU000113,PH000146,PL0004,2023/3/13,2024/3/11
SU00000728,CU000113,PH000146,PL0004,2024/3/12,2025/3/11
SU00000729,CU000114,PH000147,PL0005,2022/2/13,2022/3/12
SU00000730,CU000114,PH000147,PL0006,2022/3/13,2023/3/12
SU00000731,CU000114,PH000147,PL0006,2023/3/13,2024/3/11
SU00000732,CU000114,PH000147,PL0006,2024/3/12,2025/3/11
SU00000733,CU000115,PH000148,PL0005,2022/2/7,2022/3/6
SU00000734,CU000115,PH000148,PL0005,2022/3/7,2022/4/3
SU00000735,CU000115,PH000148,PL0005,2022/4/4,2022/5/1
SU00000736,CU000115,PH000148,PL0005,2022/5/2,2022/5/29
SU00000737,CU000115,PH000148,PL0005,2022/5/30,2022/6/26
SU00000738,CU000115,PH000148,PL0005,2022/6/27,2022/7/24
SU00000739,CU000115,PH000148,PL0005,2022/7/25,2022/8/21
SU00000740,CU000115,PH000148,PL0005,2022/8/22,2022/9/18
SU00000741,CU000115,PH000148,PL0005,2022/9/19,2022/10/16
SU00000742,CU000115,PH000148,PL0005,2022/10/17,2022/11/13
SU00000743,CU000115,PH000148,PL0005,2022/11/14,2022/12/11
SU00000744,CU000115,PH000148,PL0005,2022/12/12,2023/1/8
SU00000745,CU000115,PH000148,PL0006,2023/1/9,2024/1/8
SU00000746,CU000115,PH000148,PL0006,2024/1/9,2025/1/7
SU00000747,CU000115,PH000148,PL0006,2025/1/8,2026/1/7
SU00000748,CU000116,PH000149,PL0001,2022/2/9,2022/3/8
SU00000749,CU000116,PH000149,PL0001,2022/3/9,2022/4/5
SU00000750,CU000116,PH000149,PL0001,2022/4/6,2022/5/3
SU00000751,CU000116,PH000149,PL0001,2022/5/4,2022/5/31
SU00000752,CU000116,PH000149,PL0001,2022/6/1,2022/6/28
SU00000753,CU000116,PH000149,PL0001,2022/6/29,2022/7/26
SU00000754,CU000116,PH000149,PL0002,2022/7/27,2023/7/26
SU00000755,CU000116,PH000149,PL0002,2023/7/27,2024/7/25
SU00000756,CU000116,PH000149,PL0002,2024/7/26,2025/7/25
SU00000757,CU000117,PH000150,PL0003,2022/2/10,2022/3/9
SU00000758,CU000117,PH000150,PL0003,2022/3/10,2022/4/6
SU00000759,CU000117,PH000150,PL0003,2022/4/7,2022/5/4
SU00000760,CU000117,PH000150,PL0003,2022/5/5,2022/6/1
SU00000761,CU000117,PH000150,PL0004,2022/6/2,2023/6/1
SU00000762,CU000117,PH000150,PL0004,2023/6/2,2024/5/31
SU00000763,CU000117,PH000150,PL0004,2024/6/1,2025/5/31
SU00000764,CU000118,PH000151,PL0002,2022/2/2,2023/2/1
SU00000765,CU000118,PH000151,PL0004,2023/2/2,2024/2/1
SU00000766,CU000119,PH000152,PL0001,2022/2/11,2022/3/10
SU00000767,CU000119,PH000152,PL0002,2022/3/11,2023/3/10
SU00000768,CU000119,PH000152,PL0002,2023/3/11,2024/3/9
SU00000769,CU000119,PH000152,PL0002,2024/3/10,2025/3/9
SU00000770,CU000120,PH000153,PL0004,2022/2/17,2023/2/16
SU00000771,CU000120,PH000153,PL0006,2023/2/17,2024/2/16
SU00000772,CU000121,PH000154,PL0001,2022/2/20,2022/3/19
SU00000773,CU000121,PH000154,PL0001,2022/3/20,2022/4/16
SU00000774,CU000121,PH000154,PL0001,2022/4/17,2022/5/14
SU00000775,CU000121,PH000154,PL0001,2022/5/15,2022/6/11
SU00000776,CU000121,PH000154,PL0001,2022/6/12,2022/7/9
SU00000777,CU000121,PH000154,PL0001,2022/7/10,2022/8/6
SU00000778,CU000121,PH000154,PL0002,2022/8/7,2023/8/6
SU00000779,CU000121,PH000154,PL0002,2023/8/7,2024/8/5
SU00000780,CU000121,PH000154,PL0002,2024/8/6,2025/8/5
SU00000781,CU000121,PH000155,PL0006,2022/8/7,2023/8/6
SU00000782,CU000121,PH000155,PL0006,2023/8/7,2024/8/5
SU00000783,CU000121,PH000155,PL0006,2024/8/6,2025/8/5
SU00000784,CU000122,PH000156,PL0003,2022/2/10,2022/3/9
SU00000785,CU000122,PH000156,PL0003,2022/3/10,2022/4/6
SU00000786,CU000122,PH000156,PL0003,2022/4/7,2022/5/4
SU00000787,CU000122,PH000156,PL0003,2022/5/5,2022/6/1
SU00000788,CU000122,PH000156,PL0004,2022/6/2,2023/6/1
SU00000789,CU000122,PH000156,PL0004,2023/6/2,2024/5/31
SU00000790,CU000122,PH000156,PL0004,2024/6/1,2025/5/31
SU00000791,CU000123,PH000157,PL0003,2022/2/1,2022/2/28
SU00000792,CU000123,PH000157,PL0004,2022/3/1,2023/2/28
SU00000793,CU000123,PH000157,PL0006,2023/3/1,2024/2/28
SU00000794,CU000123,PH000157,PL0006,2024/2/29,2025/2/27
SU00000795,CU000123,PH000157,PL0006,2025/2/28,2026/2/27
SU00000796,CU000124,PH000158,PL0002,2022/2/23,2023/2/22
SU00000797,CU000124,PH000158,PL0002,2023/2/23,2024/2/22
