request_id,customer_id,open_time,closed_time,request_type,csr_id
RQ00000262,CU000446,2024-09-07 02:00:00,2024-09-07 06:49:31.536293,Service & Account Management,CSR002
RQ00000263,CU002144,2024-04-28 02:55:00,2024-04-28 08:49:30.197393,Service & Account Management,CSR014
RQ00000264,CU001011,2024-06-28 08:25:00,2024-06-28 09:53:54.806298,General Inquiry,CSR003
RQ00000265,CU001979,2024-02-03 10:49:00,2024-02-03 16:37:02.582712,Billing & Payments,CSR010
RQ00000266,CU000203,2024-10-25 10:44:00,2024-10-25 11:54:48.243990,General Inquiry,CSR004
RQ00000267,CU000484,2024-05-07 14:59:00,2024-05-07 16:28:48.314488,Service & Account Management,CSR006
RQ00000268,CU002496,2024-03-17 04:09:00,2024-03-17 05:54:39.286154,General Inquiry,CSR007
RQ00000269,CU000444,2024-09-22 02:13:00,2024-09-22 22:13:39.351239,Security & Fraud,CSR001
RQ00000270,CU002389,2024-11-26 01:25:00,2024-11-26 01:43:42.589503,General Inquiry,CSR014
RQ00000271,CU002287,2024-04-25 05:18:00,2024-04-26 17:35:13.731882,Technical Support,CSR008
RQ00000272,CU000374,2024-01-20 17:06:00,2024-01-21 23:32:06.271948,Security & Fraud,CSR007
RQ00000273,CU001620,2024-04-14 08:25:00,2024-04-14 23:02:38.797536,Security & Fraud,CSR001
RQ00000274,CU000526,2024-10-05 09:00:00,2024-10-05 10:55:08.008851,Service & Account Management,CSR013
RQ00000275,CU001899,2024-05-04 17:26:00,2024-05-04 20:02:33.976794,Service & Account Management,CSR002
RQ00000276,CU001120,2024-01-27 02:04:00,2024-01-27 03:00:25.506805,General Inquiry,CSR014
RQ00000277,CU001396,2024-08-06 01:07:00,2024-08-07 00:20:55.360753,Billing & Payments,CSR008
RQ00000278,CU001021,2024-01-27 09:08:00,2024-01-28 08:16:16.508362,Billing & Payments,CSR001
RQ00000279,CU000846,2024-09-13 10:02:00,2024-09-13 11:36:28.810431,Service & Account Management,CSR014
RQ00000280,CU001418,2024-12-01 17:07:00,2024-12-01 17:17:23.986923,General Inquiry,CSR010
RQ00000281,CU000190,2024-02-15 20:36:00,2024-02-20 10:50:21.889126,Technical Support,CSR005
RQ00000282,CU001574,2024-01-04 12:33:00,2024-01-11 09:28:16.950298,Technical Support,CSR007
RQ00000283,CU001998,2024-06-08 00:01:00,2024-06-08 00:49:33.840503,General Inquiry,CSR007
RQ00000284,CU000624,2024-06-26 13:56:00,2024-06-26 15:19:29.116415,General Inquiry,CSR013
RQ00000285,CU000366,2024-03-14 04:59:00,2024-03-14 08:17:21.309502,Service & Account Management,CSR001
RQ00000286,CU000823,2024-06-15 23:33:00,2024-06-16 00:08:44.793170,Service & Account Management,CSR007
RQ00000287,CU000904,2024-02-05 07:39:00,2024-02-05 11:40:25.762924,Service & Account Management,CSR008
RQ00000288,CU000090,2024-02-05 19:42:00,2024-02-09 11:12:15.712424,Technical Support,CSR004
RQ00000289,CU001034,2024-11-20 09:56:00,2024-11-25 03:39:29.051348,Technical Support,CSR003
RQ00000290,CU001620,2024-11-27 07:35:00,2024-11-27 12:26:24.163728,Service & Account Management,CSR011
RQ00000291,CU001103,2024-07-01 03:48:00,2024-07-01 08:22:23.197158,Service & Account Management,CSR001
RQ00000292,CU000077,2024-10-05 15:59:00,2024-10-12 04:55:25.953609,Technical Support,CSR009
RQ00000293,CU000031,2024-12-22 20:45:00,2024-12-23 00:37:54.438369,Service & Account Management,CSR015
RQ00000294,CU000503,2024-12-27 09:51:00,2025-01-02 10:36:45.100901,Technical Support,CSR009
RQ00000295,CU000232,2024-08-27 15:06:00,2024-08-27 20:39:57.334016,Service & Account Management,CSR010
RQ00000296,CU001410,2024-01-27 16:54:00,2024-02-01 00:48:00.395141,Technical Support,CSR008
RQ00000297,CU001198,2024-05-26 18:46:00,2024-05-27 00:28:07.915561,Service & Account Management,CSR005
RQ00000298,CU001229,2024-07-28 20:05:00,2024-07-30 19:54:04.338251,Technical Support,CSR001
RQ00000299,CU002325,2024-06-02 06:01:00,2024-06-03 16:38:43.865797,Security & Fraud,CSR008
RQ00000300,CU001918,2024-03-02 03:49:00,2024-03-02 05:21:37.996311,Service & Account Management,CSR013
RQ00000301,CU002297,2024-09-18 07:49:00,2024-09-19 15:54:04.227724,Security & Fraud,CSR009
RQ00000302,CU001856,2024-01-26 12:22:00,2024-01-26 15:07:58.834806,Service & Account Management,CSR009
RQ00000303,CU000854,2024-06-26 21:40:00,2024-06-30 18:13:35.257055,Technical Support,CSR015
RQ00000304,CU001029,2024-04-19 04:26:00,2024-04-19 17:32:05.855200,Billing & Payments,CSR014
RQ00000305,CU002373,2024-12-05 22:45:00,2024-12-06 13:14:04.187275,Billing & Payments,CSR005
RQ00000306,CU002018,2024-08-03 04:21:00,2024-08-04 20:15:38.647328,Security & Fraud,CSR014
RQ00000307,CU001230,2024-04-27 21:56:00,2024-04-27 22:57:15.910758,Service & Account Management,CSR004
RQ00000308,CU001142,2024-03-03 05:12:00,2024-03-03 06:29:24.883738,Service & Account Management,CSR015
RQ00000309,CU001181,2024-08-19 15:15:00,2024-08-19 20:31:01.698132,Service & Account Management,CSR011
RQ00000310,CU001257,2024-10-28 00:04:00,2024-10-28 01:43:54.740714,General Inquiry,CSR006
RQ00000311,CU000408,2024-11-05 22:21:00,2024-11-07 17:14:25.129753,Technical Support,CSR009
RQ00000312,CU001324,2024-11-02 16:13:00,2024-11-03 18:58:31.133351,Technical Support,CSR013
RQ00000313,CU001875,2024-05-14 23:20:00,2024-05-15 03:30:46.914323,Service & Account Management,CSR013
RQ00000314,CU001347,2024-03-25 03:16:00,2024-03-29 12:41:50.769341,Technical Support,CSR001
RQ00000315,CU001932,2024-03-06 02:24:00,2024-03-06 03:48:07.363845,General Inquiry,CSR001
RQ00000316,CU002459,2024-12-20 10:47:00,2024-12-20 11:50:04.608309,General Inquiry,CSR005
RQ00000317,CU002052,2024-04-21 22:18:00,2024-04-21 23:00:29.898723,General Inquiry,CSR004
RQ00000318,CU000218,2024-01-11 06:16:00,2024-01-14 07:18:39.266214,Technical Support,CSR009
RQ00000319,CU001233,2024-07-26 14:54:00,2024-08-01 18:05:06.415808,Technical Support,CSR003
RQ00000320,CU000514,2024-12-04 02:40:00,2024-12-04 16:26:20.322900,Security & Fraud,CSR012
RQ00000321,CU000686,2024-05-05 05:49:00,2024-05-09 13:21:39.530453,Technical Support,CSR003
RQ00000322,CU001554,2024-12-02 14:44:00,2024-12-02 22:13:51.321293,Security & Fraud,CSR004
RQ00000323,CU001814,2024-07-05 14:37:00,2024-07-05 19:11:35.171845,Service & Account Management,CSR013
RQ00000324,CU002321,2024-02-19 21:07:00,2024-02-19 22:38:54.970083,Service & Account Management,CSR010
RQ00000325,CU002265,2024-03-28 21:53:00,2024-03-28 23:45:33.432321,Service & Account Management,CSR013
RQ00000326,CU000933,2024-04-19 08:00:00,2024-04-19 08:55:18.913997,General Inquiry,CSR003
RQ00000327,CU000496,2024-01-04 08:27:00,2024-01-06 17:45:15.468848,Technical Support,CSR001
RQ00000328,CU000986,2024-07-10 18:09:00,2024-07-17 02:52:31.152029,Technical Support,CSR007
RQ00000329,CU001324,2024-12-27 15:01:00,2024-12-28 18:51:34.474477,Technical Support,CSR010
RQ00000330,CU001932,2024-09-01 20:05:00,2024-09-01 22:40:59.153925,Service & Account Management,CSR011
RQ00000331,CU000096,2024-02-22 15:24:00,2024-02-22 21:47:45.781583,Security & Fraud,CSR009
RQ00000332,CU001357,2024-02-04 13:41:00,2024-02-04 16:43:07.350937,Service & Account Management,CSR014
RQ00000333,CU001559,2024-08-28 20:29:00,2024-08-28 22:59:43.635725,Service & Account Management,CSR010
RQ00000334,CU001132,2024-01-23 20:49:00,2024-01-23 22:09:53.070116,General Inquiry,CSR006
RQ00000335,CU001352,2024-10-22 05:40:00,2024-10-22 06:50:28.008558,General Inquiry,CSR013
RQ00000336,CU001176,2024-03-02 21:37:00,2024-03-08 16:27:53.548458,Technical Support,CSR001
RQ00000337,CU000017,2024-02-28 16:16:00,2024-02-29 01:52:25.300389,Security & Fraud,CSR007
RQ00000338,CU002397,2024-06-20 11:37:00,2024-06-27 01:31:58.944894,Technical Support,CSR008
RQ00000339,CU000898,2024-10-02 03:59:00,2024-10-02 08:28:43.998137,Service & Account Management,CSR008
RQ00000340,CU000118,2024-11-02 14:15:00,2024-11-02 19:45:55.353126,Service & Account Management,CSR011
RQ00000341,CU002216,2024-09-12 17:49:00,2024-09-12 22:35:40.438231,Service & Account Management,CSR004
RQ00000342,CU000739,2024-06-06 19:58:00,2024-06-07 10:35:29.058975,Billing & Payments,CSR009
RQ00000343,CU000771,2024-03-09 01:57:00,2024-03-09 07:55:43.621384,Service & Account Management,CSR001
RQ00000344,CU000125,2024-09-27 05:26:00,2024-09-27 07:37:21.052651,Service & Account Management,CSR003
RQ00000345,CU001934,2024-08-08 02:43:00,2024-08-08 07:55:02.292886,Service & Account Management,CSR013
RQ00000346,CU000535,2024-09-09 11:24:00,2024-09-09 13:05:04.844729,General Inquiry,CSR009
RQ00000347,CU000788,2024-01-03 23:26:00,2024-01-05 14:26:05.700589,Security & Fraud,CSR005
RQ00000348,CU000336,2024-11-26 17:46:00,2024-11-28 20:56:17.596827,Technical Support,CSR005
RQ00000349,CU002251,2024-04-07 05:57:00,2024-04-07 07:09:08.620829,General Inquiry,CSR013
RQ00000350,CU002246,2024-11-14 00:46:00,2024-11-14 02:59:11.683286,Service & Account Management,CSR011
RQ00000351,CU000407,2024-06-12 20:36:00,2024-06-12 23:09:50.097511,Service & Account Management,CSR001
RQ00000352,CU000885,2024-11-10 04:44:00,2024-11-10 06:05:48.342956,Service & Account Management,CSR013
RQ00000353,CU000084,2024-12-01 12:52:00,2024-12-01 14:06:33.366988,Service & Account Management,CSR009
RQ00000354,CU001099,2024-09-09 09:09:00,2024-09-10 15:53:06.181818,Technical Support,CSR009
RQ00000355,CU000942,2024-01-09 03:21:00,2024-01-09 04:40:11.544636,General Inquiry,CSR009
RQ00000356,CU001723,2024-04-06 01:03:00,2024-04-06 01:35:59.494110,General Inquiry,CSR003
RQ00000357,CU000085,2024-05-01 18:33:00,2024-05-01 18:51:09.298936,General Inquiry,CSR004
RQ00000358,CU000995,2024-09-13 04:36:00,2024-09-15 01:27:44.336400,Security & Fraud,CSR010
RQ00000359,CU001631,2024-12-04 19:45:00,2024-12-04 21:35:58.481707,General Inquiry,CSR005
RQ00000360,CU000105,2024-09-04 07:24:00,2024-09-04 10:25:02.492810,Security & Fraud,CSR006
RQ00000361,CU001124,2024-12-26 12:30:00,2024-12-26 14:29:25.202459,Service & Account Management,CSR013
RQ00000362,CU000696,2024-06-25 01:13:00,2024-06-26 03:01:31.325045,Security & Fraud,CSR009
RQ00000363,CU001795,2024-01-06 17:36:00,2024-01-06 18:09:10.946815,General Inquiry,CSR008
RQ00000364,CU001346,2024-11-15 16:42:00,2024-11-15 20:07:50.215836,Service & Account Management,CSR013
RQ00000365,CU002368,2024-10-23 00:01:00,2024-10-26 14:20:48.981275,Technical Support,CSR001
RQ00000366,CU002368,2024-06-26 18:22:00,2024-07-02 00:59:22.396947,Technical Support,CSR007
RQ00000367,CU001647,2024-05-12 19:36:00,2024-05-12 20:01:40.535845,General Inquiry,CSR012
RQ00000368,CU001330,2024-03-21 09:34:00,2024-03-21 13:03:12.295046,Service & Account Management,CSR002
RQ00000369,CU002367,2024-05-02 19:17:00,2024-05-02 20:40:25.895182,General Inquiry,CSR004
RQ00000370,CU001710,2024-01-17 16:20:00,2024-01-19 01:22:57.023821,Technical Support,CSR006
RQ00000371,CU002437,2024-03-04 07:38:00,2024-03-04 08:15:43.226347,Service & Account Management,CSR009
RQ00000372,CU000209,2024-09-24 21:57:00,2024-09-24 23:01:59.057723,Service & Account Management,CSR010
RQ00000373,CU001035,2024-12-15 23:49:00,2024-12-16 23:26:13.018560,Billing & Payments,CSR007
RQ00000374,CU000498,2024-07-23 11:12:00,2024-07-23 11:28:57.447061,General Inquiry,CSR005
RQ00000375,CU000314,2024-06-18 03:29:00,2024-06-18 08:50:17.674035,Service & Account Management,CSR013
RQ00000376,CU001471,2024-04-05 02:14:00,2024-04-10 23:51:21.656616,Technical Support,CSR001
RQ00000377,CU001521,2024-05-04 14:53:00,2024-05-04 16:48:19.464607,Service & Account Management,CSR010
RQ00000378,CU000844,2024-07-25 00:31:00,2024-07-25 01:58:18.140097,General Inquiry,CSR004
RQ00000379,CU001895,2024-09-27 18:30:00,2024-09-27 23:05:42.758147,Service & Account Management,CSR001
RQ00000380,CU000781,2024-12-04 14:20:00,2024-12-05 03:23:01.927464,Billing & Payments,CSR005
RQ00000381,CU000611,2024-01-01 07:30:00,2024-01-01 22:25:33.297637,Billing & Payments,CSR002
RQ00000382,CU000410,2024-01-10 11:15:00,2024-01-10 14:14:35.213641,Service & Account Management,CSR004
RQ00000383,CU001902,2024-07-26 19:35:00,2024-07-26 20:48:12.216023,General Inquiry,CSR010
RQ00000384,CU000828,2024-09-01 11:23:00,2024-09-01 12:22:14.549474,General Inquiry,CSR003
RQ00000385,CU000833,2024-10-04 10:45:00,2024-10-09 09:49:45.057695,Technical Support,CSR008
RQ00000386,CU002248,2024-02-13 21:43:00,2024-02-15 08:43:22.206992,Security & Fraud,CSR015
RQ00000387,CU002170,2024-07-28 05:38:00,2024-07-28 06:30:45.214096,General Inquiry,CSR008
RQ00000388,CU002374,2024-03-01 22:13:00,2024-03-01 23:26:57.582778,General Inquiry,CSR012
RQ00000389,CU001933,2024-08-05 22:09:00,2024-08-06 03:13:17.462644,Billing & Payments,CSR004
RQ00000390,CU001320,2024-08-23 09:35:00,2024-08-23 11:33:20.325677,Service & Account Management,CSR011
RQ00000391,CU002110,2024-07-03 00:39:00,2024-07-03 05:22:31.520524,Service & Account Management,CSR010
RQ00000392,CU002492,2024-02-20 00:34:00,2024-02-21 01:06:59.821283,Technical Support,CSR005
RQ00000393,CU002362,2024-08-26 08:11:00,2024-08-26 13:15:01.426063,Service & Account Management,CSR002
RQ00000394,CU000646,2024-11-01 12:59:00,2024-11-01 13:26:18.085057,General Inquiry,CSR012
RQ00000395,CU001146,2024-09-01 19:24:00,2024-09-02 21:45:39.886691,Security & Fraud,CSR008
RQ00000396,CU002313,2024-09-01 21:34:00,2024-09-02 03:02:46.805361,Service & Account Management,CSR003
RQ00000397,CU000273,2024-04-04 07:38:00,2024-04-05 07:13:55.895624,Security & Fraud,CSR001
RQ00000398,CU000190,2024-11-01 14:25:00,2024-11-05 09:19:23.813986,Technical Support,CSR010
RQ00000399,CU001792,2024-01-10 18:35:00,2024-01-10 19:55:20.575454,Service & Account Management,CSR013
RQ00000400,CU001206,2024-02-26 19:45:00,2024-02-27 00:49:42.103785,Security & Fraud,CSR013
RQ00000401,CU001213,2024-05-26 08:23:00,2024-05-26 10:03:35.520606,Service & Account Management,CSR015
RQ00000402,CU001012,2024-12-27 03:34:00,2024-12-27 08:54:40.942209,Service & Account Management,CSR008
RQ00000403,CU000221,2024-10-17 01:35:00,2024-10-18 19:35:00.944327,Security & Fraud,CSR009
RQ00000404,CU000140,2024-10-02 19:16:00,2024-10-09 01:28:17.076358,Technical Support,CSR006
RQ00000405,CU000891,2024-11-08 07:16:00,2024-11-09 05:29:37.850325,Security & Fraud,CSR003
RQ00000406,CU000781,2024-06-25 11:22:00,2024-06-25 12:24:26.716246,General Inquiry,CSR006
RQ00000407,CU000834,2024-11-28 06:31:00,2024-11-28 08:14:45.012078,Service & Account Management,CSR010
RQ00000408,CU000893,2024-10-25 22:52:00,2024-10-29 13:42:26.597445,Technical Support,CSR010
RQ00000409,CU002058,2024-06-26 16:27:00,2024-06-28 16:58:23.873725,Technical Support,CSR009
RQ00000410,CU000397,2024-11-27 10:42:00,2024-11-27 11:58:13.520659,General Inquiry,CSR009
RQ00000411,CU000262,2024-05-26 07:54:00,2024-05-26 12:15:50.743948,Service & Account Management,CSR003
RQ00000412,CU002162,2024-12-26 05:30:00,2024-12-28 05:14:51.435282,Security & Fraud,CSR009
RQ00000413,CU001734,2024-10-02 22:10:00,2024-10-03 03:10:17.937110,Service & Account Management,CSR003
RQ00000414,CU001378,2024-04-23 14:49:00,2024-04-23 15:26:51.659741,Service & Account Management,CSR015
RQ00000415,CU001478,2024-03-26 15:57:00,2024-03-26 19:57:40.071545,Service & Account Management,CSR010
RQ00000416,CU000911,2024-09-02 23:05:00,2024-09-02 23:14:15.615895,General Inquiry,CSR015
RQ00000417,CU001377,2024-07-27 06:31:00,2024-07-27 08:24:52.386312,General Inquiry,CSR015
RQ00000418,CU002263,2024-09-03 21:59:00,2024-09-03 22:58:40.936598,General Inquiry,CSR004
RQ00000419,CU000783,2024-05-25 21:57:00,2024-05-25 22:21:41.833363,General Inquiry,CSR007
RQ00000420,CU002144,2024-05-12 16:46:00,2024-05-12 18:27:10.938216,General Inquiry,CSR011
RQ00000421,CU002164,2024-01-13 19:35:00,2024-01-17 13:54:29.778138,Technical Support,CSR009
RQ00000422,CU001943,2024-02-18 06:26:00,2024-02-18 07:01:35.262488,Service & Account Management,CSR008
RQ00000423,CU000798,2024-08-27 03:41:00,2024-08-27 08:44:42.751297,Service & Account Management,CSR009
RQ00000424,CU001154,2024-05-28 03:44:00,2024-05-28 05:32:54.248009,General Inquiry,CSR009
RQ00000425,CU000793,2024-03-02 16:16:00,2024-03-02 16:28:58.942225,General Inquiry,CSR007
RQ00000426,CU002016,2024-10-02 20:22:00,2024-10-03 00:06:22.750495,Service & Account Management,CSR007
RQ00000427,CU000028,2024-08-27 06:27:00,2024-08-31 18:23:53.136433,Technical Support,CSR010
RQ00000428,CU001005,2024-08-07 14:16:00,2024-08-07 19:55:00.049110,Service & Account Management,CSR011
RQ00000429,CU001830,2024-10-21 04:28:00,2024-10-21 06:11:09.172227,Service & Account Management,CSR005
RQ00000430,CU001196,2024-05-05 02:21:00,2024-05-05 03:05:55.183445,General Inquiry,CSR013
RQ00000431,CU002078,2024-02-02 19:35:00,2024-02-02 20:22:54.733958,General Inquiry,CSR003
RQ00000432,CU000464,2024-06-28 07:12:00,2024-06-28 12:44:36.029079,Service & Account Management,CSR002
RQ00000433,CU000905,2024-01-25 16:39:00,2024-01-25 19:28:34.340470,Service & Account Management,CSR009
RQ00000434,CU001763,2024-06-05 11:26:00,2024-06-08 19:33:55.940916,Technical Support,CSR015
RQ00000435,CU000827,2024-10-10 05:40:00,2024-10-16 02:33:14.638192,Technical Support,CSR006
RQ00000436,CU001134,2024-11-05 04:51:00,2024-11-05 07:18:57.104370,Service & Account Management,CSR004
RQ00000437,CU001044,2024-10-05 11:10:00,2024-10-05 11:54:28.607904,General Inquiry,CSR009
RQ00000438,CU000265,2024-02-25 21:49:00,2024-02-26 00:17:44.355190,Service & Account Management,CSR015
RQ00000439,CU000561,2024-07-17 09:01:00,2024-07-17 10:35:38.617212,Service & Account Management,CSR002
RQ00000440,CU001158,2024-03-09 20:09:00,2024-03-09 21:44:29.644489,General Inquiry,CSR005
RQ00000441,CU001259,2024-12-07 22:14:00,2024-12-08 09:34:05.780132,Billing & Payments,CSR001
RQ00000442,CU000247,2024-12-05 08:24:00,2024-12-05 11:40:20.149968,Security & Fraud,CSR010
RQ00000443,CU002489,2024-10-14 11:17:00,2024-10-14 12:53:43.486460,General Inquiry,CSR004
RQ00000444,CU000676,2024-03-21 07:01:00,2024-03-21 07:08:40.018563,General Inquiry,CSR013
RQ00000445,CU000251,2024-02-02 21:55:00,2024-02-03 03:01:40.785971,Service & Account Management,CSR012
RQ00000446,CU001079,2024-02-03 00:59:00,2024-02-03 05:33:28.518467,Service & Account Management,CSR006
RQ00000447,CU000503,2024-08-05 17:40:00,2024-08-12 10:43:15.340528,Technical Support,CSR002
RQ00000448,CU002060,2024-01-04 04:37:00,2024-01-04 07:17:55.955493,Service & Account Management,CSR008
RQ00000449,CU001237,2024-04-03 23:41:00,2024-04-04 12:28:01.782513,Billing & Payments,CSR009
RQ00000450,CU000410,2024-07-12 17:30:00,2024-07-12 20:51:58.942860,Service & Account Management,CSR002
RQ00000451,CU002002,2024-09-11 05:59:00,2024-09-11 11:36:40.444785,Service & Account Management,CSR010
RQ00000452,CU002475,2024-08-01 10:24:00,2024-08-01 14:15:00.899161,Service & Account Management,CSR015
RQ00000453,CU001860,2024-11-02 23:39:00,2024-11-03 04:06:43.454647,Service & Account Management,CSR002
RQ00000454,CU001709,2024-12-07 00:16:00,2024-12-08 12:47:17.074193,Technical Support,CSR001
RQ00000455,CU001654,2024-09-10 17:21:00,2024-09-11 16:00:37.040126,Billing & Payments,CSR001
RQ00000456,CU000137,2024-09-04 00:30:00,2024-09-04 23:46:26.091737,Billing & Payments,CSR001
RQ00000457,CU001215,2024-02-28 19:22:00,2024-03-03 21:43:06.356272,Technical Support,CSR015
RQ00000458,CU001559,2024-12-01 02:04:00,2024-12-01 03:12:40.279389,General Inquiry,CSR012
RQ00000459,CU000485,2024-11-27 18:49:00,2024-11-27 20:44:42.131765,Service & Account Management,CSR015
RQ00000460,CU000401,2024-10-27 23:21:00,2024-10-28 03:54:07.105402,Security & Fraud,CSR004
RQ00000461,CU000781,2024-03-26 03:18:00,2024-03-26 07:13:07.513839,Service & Account Management,CSR004
RQ00000462,CU001035,2024-12-02 11:46:00,2024-12-03 01:46:07.194019,Security & Fraud,CSR010
RQ00000463,CU000577,2024-12-02 14:42:00,2024-12-02 20:40:34.621702,Service & Account Management,CSR003
RQ00000464,CU000071,2024-09-27 04:45:00,2024-09-27 05:21:12.712560,General Inquiry,CSR009
RQ00000465,CU001730,2024-10-28 14:49:00,2024-10-29 19:23:18.533555,Security & Fraud,CSR001
RQ00000466,CU001201,2024-08-04 07:04:00,2024-08-04 09:38:32.671877,Service & Account Management,CSR010
RQ00000467,CU001919,2024-03-11 19:53:00,2024-03-11 20:04:03.372258,General Inquiry,CSR002
RQ00000468,CU000750,2024-12-07 20:06:00,2024-12-11 04:10:30.909302,Technical Support,CSR010
RQ00000469,CU001928,2024-01-05 18:25:00,2024-01-11 23:09:30.726585,Technical Support,CSR009
RQ00000470,CU000965,2024-11-03 12:35:00,2024-11-04 04:06:46.184284,Security & Fraud,CSR001
RQ00000471,CU001012,2024-09-20 23:48:00,2024-09-21 01:03:02.393581,General Inquiry,CSR013
